,id,player_api_id,player_name,player_fifa_api_id,birthday,height,weight,age
289,6959,39000,Martin Amedick,52998,1982-09-06 00:00:00,1.9304,84.82177319,38
290,8432,115488,Paulo Arantes,163072,1986-11-15 00:00:00,1.8288,78.01788764,33
291,8044,134232,Nolan Roux,183982,1988-03-01 00:00:00,1.8288,78.01788764,32
292,7141,303998,Mats van Huijgevoort,202329,1993-01-16 00:00:00,1.8288,78.01788764,27
293,10125,184098,Sylwester Patejuk,204143,1982-11-30 00:00:00,1.8796000000000002,88.90410452,37
294,9774,43097,Silva de Souza Eudis,170615,1983-08-05 00:00:00,1.778,72.12118683,37
295,9618,41101,Sebastien Grax,112243,1984-06-23 00:00:00,1.8034000000000001,77.1107029,36
296,9592,30975,Sebastian Mila,148423,1982-07-10 00:00:00,1.778,73.02837157,38
297,9792,24020,Simon Davies,50525,1979-10-23 00:00:00,1.778,76.20351816,40
298,10350,27554,Tobias Nickenig,150515,1984-08-01 00:00:00,1.905,91.17206637000001,36
299,8081,94558,Obinna Nwaneri,165199,1982-03-18 00:00:00,1.8288,79.83225712000001,38
300,3508,41177,Franck Dja Djedje,156647,1986-06-02 00:00:00,1.7526,72.12118683,34
301,6080,23882,Leon Britton,140415,1982-09-16 00:00:00,1.6764,64.86370891,38
302,9764,164367,Sidnei,193871,1986-11-02 00:00:00,1.7526,71.21400209000001,33
303,8994,95225,Rinaldo Cruzado,179695,1984-09-21 00:00:00,1.778,83.00740371,36
304,5381,294862,Joseph Chalmers,211233,1994-01-03 00:00:00,1.778,72.12118683,26
305,4922,75606,Jesus Perez Francis,144956,1981-12-17 00:00:00,1.778,69.85322498000001,38
306,941,149584,Ariel Nahuelpan,189451,1987-10-15 00:00:00,1.8796000000000002,92.07925111,33
307,2384,32446,David Marshall,140498,1985-03-05 00:00:00,1.905,83.00740371,35
308,1400,186806,Brice Maubleu,196316,1989-12-01 00:00:00,1.9304,83.00740371,30
309,824,97359,Ante Puljic,221376,1987-11-05 00:00:00,1.8796000000000002,82.10021897,32
310,1578,56972,Carlos Sanchez,182882,1986-02-06 00:00:00,1.8288,82.10021897,34
311,2876,185196,Edson Eli Montano,201283,1991-03-15 00:00:00,1.8796000000000002,78.01788764,29
312,5843,25835,Kim Jaggy,49945,1982-11-14 00:00:00,1.7526,74.84274105,37
313,3101,112107,Erwin Mulder,183567,1989-03-03 00:00:00,1.9304,87.99691978,31
314,7513,196176,Miha Mevlja,216742,1990-06-12 00:00:00,1.905,84.82177319,30
315,4933,363325,Jim Fenlon,209314,1994-03-03 00:00:00,1.8034000000000001,76.20351816,26
316,1308,465730,Boli Bolingoli-Mbombo,215970,1995-07-01 00:00:00,1.8034000000000001,72.12118683,25
317,5607,69541,Kamil Grosicki,177922,1988-06-08 00:00:00,1.8034000000000001,78.01788764,32
318,7452,458660,Michele Fornasier,206074,1993-08-22 00:00:00,1.8541999999999998,79.83225712000001,27
319,10252,29049,Thomas Scobbie,173987,1988-03-31 00:00:00,1.8288,69.85322498000001,32
320,7544,24011,Mikel Arteta,45119,1982-03-26 00:00:00,1.7526,63.95652417,38
321,4836,188557,Jens Toornstra,198006,1989-01-01 00:00:00,1.778,78.92507238,31
322,1884,470836,Clesio Bauque,218614,1994-10-11 00:00:00,1.7526,67.13167076,26
323,2307,104482,Daryl Janmaat,188155,1989-07-22 00:00:00,1.8541999999999998,79.83225712000001,31
324,4480,31310,"Ivan Todorovic,25",198286,1983-09-29 00:00:00,1.8288,79.83225712000001,37
325,7558,42106,Milaim Rama,47688,1976-02-29 00:00:00,1.8541999999999998,78.01788764,44
326,8889,11329,Reynald Lemaitre,142313,1983-06-28 00:00:00,1.7526,68.0388555,37
327,3209,19353,Fabionn Lopes Patrick,164225,1980-09-20 00:00:00,1.8034000000000001,73.02837157,40
328,3623,37428,Gabriel Tamas,135537,1983-11-09 00:00:00,1.8796000000000002,78.92507238,36
329,5170,317771,Jonathan Cristian Silva,215322,1994-06-29 00:00:00,1.778,72.12118683,26
330,8806,212863,Raphael Lecomte,184423,1988-05-22 00:00:00,1.778,77.1107029,32
331,9195,27358,Roman Weidenfeller,2196,1980-08-06 00:00:00,1.905,89.81128926000001,40
332,8394,112123,Paul Hanlon,189110,1990-01-01 00:00:00,1.8541999999999998,63.95652417,30
333,3661,23782,Gareth Barry,6826,1981-02-23 00:00:00,1.8288,78.92507238,39
334,385,27679,Alessandro Lucarelli,142359,1977-07-22 00:00:00,1.8288,78.01788764,43
335,9687,37718,Sergio Fernandez,110402,1977-05-23 00:00:00,1.905,81.19303423000001,43
336,7619,198607,Miroslav Stevanovic,206254,1990-07-29 00:00:00,1.8034000000000001,72.12118683,30
337,115,69518,Adam Marciniak,179055,1988-09-28 00:00:00,1.8288,82.10021897,32
338,10404,69835,Tomas Micola,180852,1988-09-26 00:00:00,1.778,74.84274105,32
339,6443,97699,Lynel Kitambala,186719,1988-10-26 00:00:00,1.778,72.12118683,31
340,8225,40980,Owain Fon Williams,169898,1987-03-17 00:00:00,1.9304,77.1107029,33
341,9650,66890,Senad Lulic,188427,1986-01-18 00:00:00,1.8288,78.01788764,34
342,958,63520,Armand Traore,169464,1989-10-08 00:00:00,1.8288,82.10021897,31
343,3547,25524,Frank Rost,899,1973-06-30 00:00:00,1.9304,92.07925111,47
344,3317,11827,Fernando Cardozo,135570,1979-03-17 00:00:00,1.8541999999999998,73.93555631000001,41
345,10199,7627,Thierno Bah,45269,1982-10-05 00:00:00,1.7526,68.0388555,38
346,1216,246330,Benjamin Morel,202753,1987-06-10 00:00:00,1.8034000000000001,69.85322498000001,33
347,4262,33793,Hugo Alcantara,14491,1979-07-28 00:00:00,1.905,84.82177319,41
348,5886,173699,Koro Kone,207538,1989-07-05 00:00:00,1.778,74.84274105,31
349,7946,26137,Nicolas Gillet,12489,1976-11-08 00:00:00,1.8541999999999998,83.91458845000001,43
